"continuous",033c30a87fcacf711fa5e1a4d2f7e5cfe5e3d415,1488474317,45,55,64,67,75,78,1164,1164,85,88,92,95,98,101,102,103,1165,109,110,128,131,133,148,149,157,163,175,188,197,215,224,234,241,261,264,274,282,296,345,351,355,367,377,384,399,407,414,426,443,465,498,547,774,855,1137,1162
"development",40116fdd6016daa1a3677e346c8d45a50e602abb,1493294434,3,10,11,25,27,28,29,44,52,69,78,79,79,90,92,1209,98,101,102,103,105,109,111,131,133,150,164,176,190,197,1210,235,264,277,285,300,1211,351,359,369,377,384,1212,443,467,500,1213,1215,1162
"adaptive",733ebae7f10a6d78c8ab7a6009e455e40091d2a7,1479821444,168,181,194,1208,222,232,237,253,263,268,279,289,316,351,353,362,374,383,392,404,411,420,443,460,491,513,544,606,754,847,1091,1162
"v0.6.0-beta",3b94d1f94ca4656ba320e412d1322587b6b90a31,1493295658,1168,1170,1171,3,1172,11,1173,1174,1175,1176,44,1177,1178,78,79,79,91,1179,1180,1182,101,102,103,106,1183,111,1184,1185,1186,1188,1190,1191,1193,230,1194,264,277,285,1195,1196,351,1197,1198,1199,384,1200,1201,1202,1203,1205,1207,1162
"IterativeStuff",de5cd31a73c092ba08f445dc425a37bb0ea39694,1479976309,168,181,194,208,220,232,237,253,263,268,279,289,316,351,353,362,374,383,392,404,411,420,443,1166,491,513,544,606,754,847,1167,1162
"dev\_wavelets",8434b61aa0cac02fc3a368af31c863923ae98ff9,1484594947,78,1164,1164,84,86,92,94,98,101,102,103,1165,109,110,126,131,133,146,149,157,163,172,187,196,215,224,234,239,261,264,274,282,294,336,351,355,367,377,384,397,406,413,425,443,464,498,547,771,855,1128,1162
"Graph",3438ffc6b1cfcdf3234c5af3a0c5e658e238ac1a,1492182953,12,26,28,29,33,49,67,76,78,79,79,91,92,95,99,101,102,103,106,109,111,131,133,150,165,177,190,198,230,235,264,275,285,297,346,351,359,368,377,384,428,443,466,499,776,1156,1162
"master",fa597dea5a2f26a3da406c9e693ff7d14d8fa924,1493277847,0,3,10,11,25,27,28,29,44,52,69,78,79,79,91,92,97,99,101,102,103,106,109,111,131,133,150,165,178,190,198,230,235,264,277,285,300,349,351,359,369,377,384,429,443,467,500,787,1160,1162
