"fs/getsolvetime",b9825db537753536bcf683c528efe5d3678efcf8,1473863736,7,12,16,21,39,74,98,124,155
"rs/scip400",e3b8ef6f8b61c51af1421f2f6b5e7298131f61c0,1490018449,3,6,9,14,17,30,41,88,101,132,157
"master",625977a678967997326f54a7daca2b313b46f22b,1490355693,1,3,6,10,14,17,30,41,89,103,134
