"closed\_dynamics",717a2653cc9c9abca389280c264c26dc99b668d4,1431017258,383,385,0,1,3,5,8,9,13,14,35,37,40,43,47,49,51,54,54,55,59,62,64,69,72,76,113,113,116,144,169,185,233,233
"rotating\_disk",fe13c9b3a3d391f019a6618e56202c9df2a1c0b7,1432162148,0,4,6,8,12,13,14,35,37,42,46,48,50,53,54,54,55,59,63,66,70,72,78,114,114,116,380,381,382,234,234
"version\_with\_Deques\_without\_update\_disks\_and\_get\_cell",cd98057297f9cb81ce61d3a8f278c7216b1aac12,1428006127,61,64,68,74,81,112,112,116,378,153,181,379,379
"Simulación\_decay\_of\_chaotic\_systems\_1990\_PRL",3cb64f16ddaa9e273e64a47e8c24d72ea9bf8dc6,1429662133,15,372,373,22,27,30,34,35,37,40,43,47,49,51,54,54,55,59,62,64,69,72,76,113,113,116,374,376,185,232,232
"Helfand",2a780b11f082ff702dd0b46dd81a275084f43bd3,1441058518,367,0,4,7,8,12,13,14,35,37,42,46,48,50,368,59,63,66,70,72,78,114,114,116,369,370,185,371,371
"HardDisks",2cfbd0af292ffcd3caa70f235a2c30297938a000,1433138383,0,365,338,8,366,13,14,35,37,42,46,48,50,53,355,355,55,59,63,66,70,72,78,114,114,116,357,359,185,360,360
"distribucion\_energia\_y\_tiempos\_de\_escape",329459dcd47af153743aa3bc52693e2e7904c2c6,1430935439,0,1,3,5,8,9,13,14,35,37,40,43,47,49,51,54,54,55,59,62,64,69,72,76,113,113,116,144,169,185,233,233
"sumatra",4e5d152d310744230fe3ebc270cae0e36fd25cff,1439996661,334,336,343,8,354,13,14,35,37,42,46,48,50,53,355,355,55,59,63,66,70,72,78,114,114,116,357,359,185,364,364
"version\_with\_fixednumberofcells",de9e4bafd3293281c913fe5a322776206306d94e,1461726683,329,331,329,331,253,332,276,290,333,313,321
"master",9f52cbb43484316bc41045a4896f72cbd56d1046,1461281016,0,4,7,8,12,13,14,36,37,42,46,48,50,53,59,63,66,70,72,78,114,114,116,146,171,186,234,234
