"pkm/bounds",8423163067756f3ec72fc90088ecef8fcecf3352,1475180239,30,31,32,34,36,37
"eqc",c0210a8d3ee671109a24a534a761f64ad7e3c9eb,1474802898,26,29
"pkm/cdprod",736153c73ceb1b8896193241bac3629b15882475,1474655305,7,14
"pkm/eqc",465973325201987365727ccf3f022884774522b2,1475067137,25,28,29
"pkm/nwtest",bce605b348c34fabc452ba4c49322d3d0082abfe,1474658745,7,16
"pkm/tests",b987b8d3001358b7d96a325d21098c9f080b79e5,1474652105,7,12
"pkm/transpose",dfe32049074ee293ba6773ca29a84b3557508929,1474752587,23,24
"master",91210f9638cfa4dccd580da78743642f4b78cfe5,1476249510,0,1,2,3,6,21
