"kabsch",3418c00dd9d7b17471664d3c1922843308a4268c,1426894560,71,75,87,91,102,115,127,132
"julia04",e204756fb905a9a93f909892343b90ede85fa10f,1452427044,2,8,16,20,25,36,40,42,44,45,46,47,50,51,64,69,72,79,91,108,123,140
"cluster",ba1a5840ff3a66d917fe204951f40eb64ca08c98,1429302089,2,186,15,20,187,189,39,42,44,45,46,47,50,51,63,190,72,78,193,108,196,197
"pdbexport",dbbc512fe725caaf7e6ba5d4e5b4aa89f238d50b,1427598332,11,20,24,33,39,42,44,45,46,47,50,51,57,69,72,78,91,108,121,139
"simon",e243afc22b2da2443ed8d63f501be72a4e4117ba,1427648864,15,20,24,33,39,42,44,45,46,47,50,51,62,69,72,78,91,108,121,139
"pdbtool",2f93970a22b0c50dbcba82acb2f6087d07f7bb8e,1427977138,2,7,15,20,24,188,39,42,44,45,46,47,50,51,63,69,72,78,91,108,194,197
"master",fdd94c89aa93351b22ccf91c088ed370a5c33509,1469675297,4,8,18,21,30,37,41,42,44,45,46,47,50,51,65,70,73,79,91,110,124,144
