"norm1est",74fc6793d7ba3e0352533f6eae11bd767d797cb6,1444673691,39,40,42,43,44,45
"normest1",7856f94b5bc846ed7509ea023b7a868918187332,1468951840,36,6,21,37,38
"optimize",7805821514427793ff5bbe8047e00bf585297dde,1480301032,29,30,33,27
"master",e770a9f3400e2c169d7f2f2d05590ba6bbea14b7,1480301133,0,14,21,24,27
