"compat-0.6",43973909568222277ca7bda93308a5a4bf2fdaee,1473694632,20,22,246,398
"improvement",1a811b75b61e1865baf492e7c120b953060f000f,1472758540,20,24,26,31,34,38,41,44,47,48,62,79,92,114,122,127,130,135,144,150,154,176,184,195,241,282,292,316,365,398
"regression",00f4bd92fad57a558287ecc0960ee4c29400a8ef,1472758490,20,24,26,31,34,38,41,44,47,48,62,79,92,114,122,127,130,135,144,150,154,176,184,195,241,282,292,316,365,398
"master",d997abb7398ca8514007d1cbc77a031f721c727b,1473694652,20,22,246,398
