"dh/wip-0.3",2caecf8de4820d6a21c933d83a90ddc49454f47a,1414672480,17,23,28,32,38,49,65,87,104,120,149
"sb/strided",4e6fda78f131c977d5db9cb6c59c11cff50628ec,1455101512,7,16,21,26,29,35,42,53,69,92,108,126,157
"master",bf05fe7b6fd8e35536d38e88f9ed2b27555ce4d8,1473764160,9,16,21,27,29,35,43,55,73,94,111,127,160
