"teh/compact\_printing",3e7e0c125093c60932c9bdc005f4d0614278a223,1474094849,1,124,125,19,126,127
"teh/functorize",4332649a1c8138202131412b36a96a3594a69f5f,1461352781,0,2,8,19,55,97
"teh/unary",fc72cc5d431a0e9def2440cf88e3e805dd481428,1443639622,17,28,53,91
"master",4f81c474c7c8d2c1a20be16eb790a50638285971,1474722751,1,5,15,19,72,114
