"teh/functorize",4332649a1c8138202131412b36a96a3594a69f5f,1461352781,10,16,31,48,87,135
"teh/compact\_printing2",223772d73aa4d8b3cfa254a53db250d94822048d,1476210677,174,176,177,49,180,183
"vc/benchmarks",a5a649fd4dd058d35e13e25ba220754a5ae1f3f1,1485744366,172,1,15,25,44,51
"teh/unary",fc72cc5d431a0e9def2440cf88e3e805dd481428,1443639622,46,60,85,129
"vc/rename",9da3c8b9da3c2e4fffd7be19d1e27dcfe6b2117f,1485582743,0,14,23,43,50
"master",0033458b4cb5e516f13e8ab63ac38a948ce9e951,1492727439,9,15,28,44,51
