"release-0.1",1f5b320d5a5260b28c88e4d57c21db8c787a80af,1487697654,4,15,67
"int-opt",93a15ee0076811f1d0877df68d43d6bc4d0702e6,1473977052,4,15,84
"dcj/opt2",65a5f4864aa211a0a92475caee86cf790c2dff42,1492561138,5,75,79
"release-0.2",1f1bb8b510e508a1f8969f7e0ebde5968ecdbfd6,1490117664,5,16,68
"master",1f1bb8b510e508a1f8969f7e0ebde5968ecdbfd6,1490117664,5,16,68
