"permutedims",4dd66c4412296487ab57717f8425df14ec75d21d,1462905289,13,152,51,155,156,148
"sd/fixwinbuild",7f637f5016daa99c944e494539209fe94c9c68cb,1456329100,7,17,149,151,122,148
"master",e72d4eb8b8d1808701f9514dd602fc6135e045f8,1469567007,15,23,53,81,132,148
