"QuCmp-split",3388a6558faea765ac21f19b4e8fcced0ce2acd6,1471904013,0,2,3,4,5,6,8,10,14,24,39,41
"GPU",44e53fd9d3a78f26554d0d5891e6516b8b135a9e,1467110704,55,15,16,56,20,23,25,27,28,29,32,36,41
"no-GPU",80b57abc55a35852804d01b1075a8f4596b03cb2,1467110941,13,15,16,19,21,23,25,27,28,30,33,37,41
"old",4b51007513deff0b05e32800c50079a54bfca956,1462354069,44,48,49,50,51,54
"master",b9bbcfa4e8d74d722d95282ed764a87dae7b09a3,1475750424,1,2,3,4,5,6,8,11,24,40,41
