"sd/facetype",271b1bd0490478581a43d9cab4ea1e2d02f1a6ee,1479835720,0,106,110,111,112,113,114,104
"sd/fix04",8e86a5633f59ada2bbd61b2631c9bb67398abade,1471356195,0,11,19,28,42,54,120,104
"sd/isascii",e46ef13883344af9949cb0adeef0dd85d55b8e86,1476899125,0,119,19,28,42,54,90,104
"sd/decompose",ebbfc1d2a2849079e64a8fb66b7436e64d66687e,1451837442,0,6,18,26,41,50,87,101
"sd/fixobjquad",af8d6925b56b5b94ba29dbea926a305acd1a1747,1474321727,0,118,18,26,42,53,88,103
"sd/fixtests",5267b3c5d3371a6eb08529654112eca0fda34f5f,1453293068,0,6,18,26,41,116,87,117
"sd/staticarrays",9b6650fd289c8d5285586cc6298f233973a75e9b,1492347207,0,109,110,111,112,113,115,104
"sd/validstring",cfa0367a1781fd17c6d8e26b067ee72a6cb0ec68,1472372597,0,105,19,28,42,54,90,104
"master",ef415a41fb14922a00867f592ef2b0cd93ec6e89,1471513579,0,12,19,28,42,54,90,104
