"compat04",306bdd538be48863a705548af670d807a2c1f34c,1443340285,41,59,68,26,84
"dev",b006835e1d0b4e29e504874d711d76d202c2ca23,1466206273,95,100,101,102,104,105,101,107
"cudnn\_v3",4fca17c5325378f4d40876b5b4c5f6f9eadbee6e,1443523893,42,60,69,27,85
"master",1d53d083da021fed77d7d0d374ce9c9070574eea,1454754477,39,45,65,71,39,94
