"newtol",29714f925a52fad032c88b5d098216cf4a6039c0,1425173941,1,15,27,52,78,88,102,119,147
"dualfix",5cb7db2c128c66fd02846b1ebadea38dbfd7bebb,1462388373,5,19,29,156,79,97,108,132,154
"dev",43845451e85dcb7f94ff90b968b71bdf350ae0b3,1413257207,10,13,23,41,78,85,101,114,145
"symmetry\_constraint",525f0830f9b5c9cd0d968408cd975fb7b1095f2e,1421560631,1,12,15,25,49,78,87,102,118,146
"master",ea4144213d5a715a1108f071bcc9122d27b5b88e,1474563477,5,20,30,75,79,97,109,134,155
