"jr/multiarg",776cc799fc948ccaf8d451ebbbf3b6a8ddd8c25f,1487276538,8,574,19,22,26,575,576,72,79,89,577,109,125,133,143,153,165,173,176,19,483,576
"jr/defs",ee8177574e7c4a8551e67252545b914afb379a1d,1493238277,0,9,20,23,27,38,572,73,80,90,104,110,127,134,144,154,166,173,222,20,573,572
"jr/inplacederiv",90e9ac2faa5fe1889f94f4c51201f89b00e795ca,1492802409,1,570,20,23,27,571,64,74,81,91,105,110,127,136,146,156,166,173,222,20,485,64
"release-0.3",805ad5da942ba5f4477d1d8c5bce0b11cf3260fe,1490104568,5,14,18,22,25,37,56,568,79,569,101,108,122,132,142,152,164,173,176,18,482,56
"gh-pages",004cafd3ca5b47f27be264d65ddfa84526d9b29d,1469626220
"kc/pp",87947ed2da6999d7f801379aa753380311a26ec6,1486917513,6,14,19,22,25,37,566,71,79,88,567,109,123,133,143,153,165,173,176,19,482,566
"jr/static",5947f2a4010b386070359573df57e83efbc0319d,1493302557,551,552,20,23,27,553,554,556,557,559,560,110,127,561,562,563,166,173,222,20,564,554
"kc/moar\_fma",2a6d95aa43c3ebebbddaf588cf34403ba1bd9781,1489868193,8,14,19,22,26,37,549,72,79,89,103,109,550,133,143,153,165,173,176,19,483,549
"master",aa798b2cd10db2b9b410dc3ce1d10ed6cefcdd76,1493312690,1,11,20,23,27,39,64,74,81,91,105,110,127,136,146,156,166,173,222,20,485,64
