"lispy",48b61c103e0ff73b351d9d73498186037b5a0be0,1476046940,3,4,5,156,9,157,158,20,24,159,141,153
"tensoropt",51a49d2bc7ea15abedf1354a4636a2337ad5fbb7,1452875074,154,3,4,5,7,9,10,12,155,22,32,141,153
"master",21b5152065e9bb74e8b1cd811fed840bbc28e593,1476825994,3,4,5,8,9,11,12,20,24,34,141,153
