"knuth",d95b51454a5d7c96b205bef61155592a996b103c,1469856771,96,97,5,10,12,20,30,36,40,43,48,50,64,98,94
"master",728a1281c1c2ab4997983dc7eb49ede6dab8725a,1474585901,0,1,2,3,5,10,12,16,20,26,30,33,36,40,43,48,52,65,82,95
