"index\_table",3a4d4a4ee489c53e2c21c8cc224974a72148def2,1488650630,1,7,14,16,19,22,27,31,36,40,42,421,52,58,71,422,94,107,114,114,306,384
"gh-pages",cd8c45c9247ab2babcf58e30f51fcd1b12af94cc,1480986610
"metaprogramming\_table\_generation",8b4dad1705d1a366a37392c586545ac121e7e38f,1440005855,74,85,98,112,112,278,362
"TaylorRec",9bfa9805fa60bc9bd8dbe1371667b733a42ff15f,1440698378,391,74,85,98,113,113,392,395
"zeroth\_order",1b60889a814b8d875f7b940f2c1f3943a7accdf2,1467241772,71,80,91,105,113,113,290,376
"solve\_regresion",f9e5e44e0a5756bf9873aced5af8a011a3e1cddf,1492802457,400,404,15,406,21,408,410,35,412,413,42,414,57,415,71,81,95,108,416,416,307,417
"master",b173816ec9fb4e3c8ccab6ee27615931deaa4615,1492804093,6,12,15,18,21,26,30,35,39,41,42,50,57,63,71,81,95,108,115,115,307,388
