"adr-invert",f2f38ab165fa77a030a5a5814962c3d738dcd0b2,1462902933,0,1,2,41,93
"eschnett/bool",d730d4368a791c372a37f4680dc204dbc654eaaa,1471528339,99,100
"pull-request/61c4a936",61c4a9369d234857a1b9766b980423eacc133e63,1468595213,48,96
"master",a4a12d9ea34e43ba66e14d8cecc71b1019aac65d,1489165062,52,98
