"no-global-installs",5d93c5c502019c254f78f44290d9a2e9bd53e014,1457555756,1,3,5,6,7,18,90,36,51,58,64,79
"v0.5-fixes",c9ca3bc4b797112a41e6c1c5626a8420975b6eb8,1474393982,1,4,5,6,7,81,82,83,85,86,87,88
"rewrite",85559c258d22aa37198dcad991d90fe6d0e929f9,1493265024,1,4,5,91,7,81,92,83,85,86,93,94
"devel",46fc8a8f78146aacd029d09cc8389cf1e6bbb915,1457484299,1,3,5,6,7,18,30,36,51,58,64,79
"master",53a6a1a78cd0b28f3f45c092056c199d76e40630,1469643722,1,4,5,6,7,18,30,36,54,59,67,79
