"s/mapslices",8adb642b5acf47202b2f4d553ce9dacc41c99199,1491487764,1,15,32,56,89,104,116,174,149,171
"tan",a7ec584bd95cbc73395c687206bbe77acf07bfad,1462494154,172,148,173
"compat0.4",daaba26c73d182a6b5296ba2406ef88e9886b081,1468341773,59,69,93,108,124,149,154
"tanmaykm/array",ff2c3174ebd128a3842e424792f0a4ec60ab1d9f,1467868250,68,93,108,121,149,154
"tanmaykm/fix11",2dcb7f043a13e95a3050cd6dc2cc7ae1b2d82f66,1464315782,66,91,105,117,149,152
"tanmaykm/tests",4185fd5e8cb477e73795b1c28eb2a7888a6a4533,1464174713,64,91,105,117,149,152
"master",bfb7506e10f71e240539488ebb9287f17fcfe383,1492726586,1,16,32,56,90,104,116,147,149,171
