"noXoffset",de5e67a3ff6a43984edc0b344d913e1161245c6e,1472747284,4,17,41,43,45,62,93,130,138,140,144,157,178,199,214,269,294,313,694,368,492,671
"v0.3",6924b502c3a4896c2dd59ce8c2c2c7238b0d0fbc,1441739125,297,298,315,353,358,361,381,382,389,396,418,426,428,433,456,382,481,552,636
"gh-pages",d9cdbb4de24281089a617321bb18a5adaae50042,1474052544
"Categorical",7bef65cb48bd7789f4c6ce8bebd1a4477435f4a0,1474226037,6,17,680,43,45,62,93,681,682,140,683,684,685,686,687,688,689,690,691,692,693
"v0.4",ab841caffba6f307adde8f52fb931c522ce031e4,1474051314,6,17,42,43,45,62,93,130,138,140,144,158,179,200,215,271,295,313,348,368,492,673
"master",ab841caffba6f307adde8f52fb931c522ce031e4,1474051314,6,17,42,43,45,62,93,130,138,140,144,158,179,200,215,271,295,313,348,368,492,673
