"drop-julia-0.4-support",3a36baf27788b0e1b3abc59d55397c5a8d60fd73,1473913598,1,5,12,166,104,167
"sd/3.2",1da2fa491b033469366b33ac2d35d6ceca29e3b5,1470568731,1,5,11,163,165,152
"docstrings",146e291b25afb5f20588c8af30e7e25138491dd2,1431465742,8,159,36,54,160,161
"sd/improvetravis",54ed192be00415b9492c904c4aced3391b1fbf1c,1457103589,5,158,39,100,152
"sd/trow",2add79d0645009eb2f40ee97573cb26b222759ca,1461574546,1,5,11,40,156,157
"master",cc7c98eff7296d294947522fabb0d5e9cb3d643f,1473141216,1,5,12,45,104,155
