"jb/slots",1f7208ab435c7e8a6d45e7b841169a612ece0fcc,1459287627,12,17,20,88,144
"master",c8e954d91e01ae415e02b37e0e73955c57800012,1478566017,1,7,8,16,17,21,143,146
