"sd/devil",ca603930787e9d59f9146e297c003fe48be34d14,1486000557,4,15,31,59,100,274,172,199,235,257
"sd/depwarns",91d46a3e06afb9be2b92aae4df21c18cd2a74ff3,1443089719,42,84,126,163,186,223,246
"release-0.1",8a8f53e5d3f24dae44b91f88fad184f759a86831,1475679006,3,267,268,270,271,147,170,272,235,273
"revert-24-sd/defaultload",ddb9a64b53a0d50daa742f67472a5ba94bdac9ff,1441052197,42,71,113,163,180,266,246
"sd/saveload",cee78ed38d15d5b41b673d4688746cc313e679ae,1463400943,3,10,27,265,93,141,170,192,234,253
"sd/multimagic",9829adf19f2511242af7d6c19ff7c5e601227bad,1442597994,42,82,125,163,186,221,246
"sd/defaultload",fc39b4aec6950aac12e748fbb0facbd2c9d12db3,1440514604,42,71,112,161,180,264,246
"sd/cleanup",8f09ece1b0116402c5e247174eb8a4b265ea978b,1475589373,3,13,30,57,261,262,171,263,235,254
"sd/improvements",7c49328595a934f09f272a3ed422a8d1d8f465fa,1441408352,276,278,284,290,163,291,294,295
"simon/close\_stream",f31c048fd180a3799a470ad0d51f51fa42e50454,1440421863,42,70,110,259,180,220,246
"teh/precompile",33d509ac4e6592bf1cfec48bfebba85321ba21bb,1440425598,42,71,110,160,180,221,246
"master",42255b83c30e94b1fbfe12f7514441ba34650430,1492458607,4,16,32,60,104,154,174,202,238,258
