"devl4",4e8895200fbe6857c0a8122415dc6a8be0c51793,1423589712,23,26,37,100,115,133,163,189,251,272,323,396,428,719,764
"devl2",b9f3adc1e1aea4de4b3cd635d919cca759d619de,1452207131,855,860,882,897,906,1,3,917,23,30,39,929,116,139,167,189,255,273,331,398,434,727,770
"lora-branch",c30d2250c95d5904eb2301a77bffc50d9fbbe4d3,1442264061,812,797,814,816,818,807,786,810
"devl",38e5e63c8b24508995e6d029d6928b24c02bf833,1472680826,1,3,16,23,30,42,116,141,171,189,261,273,338,398,441,728,774
"inference",7cb852fd0cba07b3592a101abddd480ad1e0e958,1477772742,2,3,21,23,30,47,116,143,174,189,262,274,340,398,444,731,776
"devl3",a4d574483a0c11c76b13dbbdb87c3e49ae36a423,1454364319,824,833,835,841,846,854,857,872,890,903,1,3,917,23,30,39,929,116,139,167,189,255,273,331,398,434,727,770
"newoldversion",a7efdbfd329265f8cd314234f66de3fc16d2f2ea,1413981157,795,797,799,801,803,807,786,810
"master",429eb99c6d0e667ee64ee4c4310b3f73079b2ab2,1479161732,2,3,22,23,30,48,116,143,175,189,262,274,340,398,445,731,776
