"v0.6",faa5564d55ff77f273b2e1853910e5e77a729f84,1489540826,5,8,12,956,26,34,47,63,76,93,102,117,124,132,139,160,957,958,959,236,253,960,274,962,335,361,386,963,404,427,475,504,638,775,922
"v06",6c2ecbdff3d626524eeef50bb092debf6706b52a,1492549617,6,8,12,945,26,34,47,63,76,93,102,117,124,133,946,160,947,949,950,951,253,269,274,953,335,361,389,954,405,427,478,504,955,775,922
"showcompact",bb55267fce4fdbf4ede1c0dec79b7602a3917c63,1476295415,23,30,43,55,68,88,101,117,122,130,134,159,169,180,211,229,250,265,273,309,333,357,380,393,401,424,464,500,622,770,906
"devel",926b6230ed6f48e3f13381aa546a4de5f0154326,1487334632,924,8,925,926,927,34,928,76,93,929,117,930,932,935,160,936,937,214,236,253,938,274,939,335,361,386,940,404,427,942,504,639,943,944
"master",0c93324c25e757a554f38138fc9c69bc12123597,1489598510,6,8,12,19,26,34,47,63,76,93,102,117,124,133,148,160,172,187,215,237,253,269,274,316,335,361,389,396,405,427,478,504,641,775,922
