"persistence",b63df741dc9e161f3b0d7c9a880b0c950549a26c,1396482963,8,12,15,25,52
"epicenter",73007f94f6ab7568ac670fa2a319d32d12588850,1395771035,8,11,15,25,51
"documentation",15856c0a5e99d996b65c14d09697e07cc3539fc7,1389851403,18,25,49,63
"doc-tweaks",b93b5ecfa5feab19b61a4cf4d27a18bb3856cd1b,1389851250,18,25,49,63
"re-write",71e76f2eccfc8b38ab7a447c13fe78173d4e7b34,1385023515,18,25,49,62,83
"timeout",e0924b23ae6ed9b1ea14518b58cf1d839b34ba1d,1390942877,4,7,10,14,25,49
"master",0766cb153738a0006105c5a9f266c0931002b644,1403211643,0,9,13,16,28,53
