"dmapreduce",6f5cd869f8dfcfabbc23e74014c4d2f9f4f5bc32,1438851377,2,6,14,26,33,42,57,97,149,161,176,200,210,254,314
"master",93558857cfafcae022455263f833cd2c103fccab,1474273378,0,1,5,8,20,26,33,47,58,102,154,163,180,201,213,259,323
