23,"script.jl",7b8d2d57ee27237a3cc2f976f95163efa721a32b,1457960129,338090,22
22,"script.jl",5cc731528ee978f39531921c16a80680e2db766b,1455890981,338088,21
21,"script.jl",f2997c2e3243f8f825ad2420a77542d01574518c,1454937034,338087,20
20,"script.jl",179fdc36e36468de9288d16e1627bc2c5bfb419b,1454932011,338086,19
19,"script.jl",bdb152b8cc998e9322045dc9db0ca85197b0d430,1454533751,338084,18
18,"script.jl",69c95703976c7c76a31ffa1df7429778a11a4e02,1454060128,338082,17
17,"script.jl",11ec82ae4ff0b23430369cf0f303e6c3eb6449a9,1439888277,338080,16
16,"script.jl",980f30a93ee72c17e91a646bef454b5c68ab6cb4,1433414323,338078,15
15,"script.jl",0753b60b110694628d19627bb3d6d07f11b27f01,1432901497,338076,14
14,"script.jl",87194449ff7123e2d7f6ebd2d9dbf007cd7a6176,1432800713,338074,13
13,"script.jl",3e9896a1bf7d00a62adea7c120076eff44df4cc6,1432030845,338072,12
12,"script.jl",ece8831dfd9571b76eda628571f475fb4e5e9ade,1430772758,338070,11
11,"script.jl",991165bf3489fb8ae91abf52743318cf9b4d78d4,1429180450,338068,-1
10,"LAIprocessing.jl",5cc731528ee978f39531921c16a80680e2db766b,1455890981,338066,9
9,"LAIprocessing.jl",672e2ff68b80f7d0cd130861037f3c67c0e1dee0,1455031788,338064,8
8,"LAIprocessing.jl",bdb152b8cc998e9322045dc9db0ca85197b0d430,1454533751,338062,7
7,"LAIprocessing.jl",727a7074a0feb37acb47292cc05261893e4ed76b,1441097396,338059,6
6,"LAIprocessing.jl",11ec82ae4ff0b23430369cf0f303e6c3eb6449a9,1439888277,338057,5
5,"LAIprocessing.jl",980f30a93ee72c17e91a646bef454b5c68ab6cb4,1433414323,338055,4
4,"LAIprocessing.jl",87194449ff7123e2d7f6ebd2d9dbf007cd7a6176,1432800713,338053,3
3,"LAIprocessing.jl",5024bca5a459f6ddeb59c3454421c83f48cb6705,1431504870,338051,2
2,"LAIprocessing.jl",fde79774c65fe5d6e2b3e5ca539335cc35d94e44,1430773477,338048,1
1,"LAIprocessing.jl",ece8831dfd9571b76eda628571f475fb4e5e9ade,1430772758,338046,0
0,"LAIprocessing.jl",991165bf3489fb8ae91abf52743318cf9b4d78d4,1429180450,338044,-1
