"dh/doc",79623fd1a63be6fe5397ccf19c372554ad97168a,1407601024,30,32,35,37,42,55,64,75,88,114,126,171,196
"dh/seeding2",b0d335dc2d306e4e1211da1b9bc29a076b43bd5d,1406644821,34,37,40,51,59,62,68,73,83,109,125,164,196
"new\_kmeans",4ca2fce966c7771e3f1d36be5333c92a51fcd8b2,1362934920,93,101,121,152,185,196
"master",d10b6e24abe07e25e490182af93cbefd2dc4f359,1492719759,1,2,6,8,13,21,26,27,29,31,33,36,38,48,58,67,79,90,118,127,181,197
