"AzamatB-patch-1",55cb7b839c2c88fd4d7f469ca400bada6e7ae18d,1454517549,8,72,38,52,57,69,71
"master",339a2f3a04a6fb915b67d463552540c7583f4c87,1477416850,4,17,36,51,54,68
