"deconv",ff0d655c17324f1c4f6eca4a9a024eb5f676f953,1423218913,153,158,161,163,164,166,168,169,174,178,181,185,190,195,196,198,200,206,214,219,224,226,228,234,237,242,251,256,263,273,282,291,297,299,306,315,316,330,338,343,355,364,371,378,389,392,396,401,408,413,420,438,448,456,464,476,481,492,505,518,531,534,549,571,581,592,599,608,619,626,641,662,669,671,679,684,685,690,704,720,733,737,744,750,766,771,785,791,801,817,824,833,836,843,852,856,857,859,860,862,626,865,874,877,883,899,911,929,943,964,969,976,989,1004,1028,1054,1068,1079,1098,2462,1134,1149,1173,1187,1206,1244,1257,1298,1330,1367,1376,1409,1417,2466,874,1494,1511,1537,1551,1565,1603,1636,1661,1705,1786,1839,1874,1932,1173,1959,964,2002,2059,2078,2122,2468
"multi-gpu",7a9f74d4be505a0b0ae6767fc7b112148b4d689c,1457719545,2214,2220,2231,2236,2238,13,15,2243,24,28,30,32,35,40,2246,2250,53,55,60,2256,69,70,2259,75,80,81,83,85,89,90,93,95,99,2263,109,2267,117,118,119,124,2271,2274,144,147,149,151,153,160,162,163,165,166,2277,169,177,179,181,192,195,196,198,2281,209,214,222,225,226,228,234,2284,244,253,2288,263,277,283,294,298,299,307,315,322,331,339,2292,356,364,372,378,389,2295,397,401,408,413,2301,441,448,2304,2310,2313,2316,2322,506,519,531,535,554,573,582,592,601,608,621,626,643,2323,669,672,679,684,686,2327,2329,2341,2348,2350,2353,2363,2368,2374,2379,2382,2386,2390,825,2393,839,847,852,856,857,859,860,862,626,866,874,878,885,903,918,931,949,967,970,977,989,1007,2395,1056,1070,1082,1100,1124,1135,1150,1173,1187,1209,2413,2417,2419,1334,1370,1377,1414,1417,1467,874,2421,1516,1538,2424,1566,2428,1638,1665,2437,1793,2450,1877,1935,1173,1967,967,2006,2452,2454,2458,2210
"master",bdd1ff53f59f6506df52fe89e10629a8e3da7c3f,1490109651,2,3,4,5,7,8,12,13,15,17,24,29,30,32,35,40,44,50,53,55,60,67,69,70,71,75,80,81,83,85,89,90,93,95,99,101,109,114,117,118,120,124,131,136,144,147,149,151,153,160,162,163,165,166,168,170,177,180,182,192,195,196,198,202,209,214,222,225,226,228,234,238,245,253,257,263,277,283,294,298,299,307,315,323,331,339,347,356,364,372,378,389,392,397,401,408,413,428,441,448,456,474,476,484,501,506,519,531,535,554,574,582,592,601,608,621,626,643,664,669,672,679,684,686,694,713,724,735,738,744,756,766,778,786,795,812,822,825,834,839,849,852,856,857,859,860,862,626,866,874,878,885,903,918,931,949,967,970,977,989,1007,1035,1056,1070,1082,1101,1124,1135,1150,1173,1187,1209,1245,1270,1305,1334,1370,1377,1414,1417,1467,874,1499,1516,1538,1554,1566,1606,1638,1665,1736,1794,1845,1877,1935,1173,1968,967,2006,2071,2082,2129,2210
