"feature/optional-order",8439e10ca2667705c062855d0533c559b6df913b,1491480865,2,3,4,19,88
"gh-pages",f2c46f522abf8f9ad282c32b7dcee3a621323a02,1491488783
"develop",02c06669ff15c5aa1a54fefd6e9b9829c1b354a4,1492515447,93,3,4,19,88
"feature/selfplot",27363d30dcd4959558ee60bf64e762cb33e2bc5c,1492508874,92,3,4,19,88
"release-0.1",9046ce6c9106b607ef36b91a9d13a0e68543149f,1484153620,3,4,15,88,89
"release-0.2",578d4fcf294f22f3d0318739278a80b923703543,1486151500,90,3,4,91,88
"master",011946be8d08114971ee9d939e63f137db9e604f,1491486534,2,3,4,19,88
