"dh/doc",79623fd1a63be6fe5397ccf19c372554ad97168a,1407601024,24,25,27,29,34,46,54,64,76,101,112,156,181
"dh/seeding2",b0d335dc2d306e4e1211da1b9bc29a076b43bd5d,1406644821,26,29,32,42,49,52,57,62,71,96,111,149,181
"new\_kmeans",4ca2fce966c7771e3f1d36be5333c92a51fcd8b2,1362934920,80,88,107,137,170,181
"master",ea03689a96f5a4601894959a028b390e9fbf7f73,1474360903,0,1,5,6,10,17,21,22,23,24,25,28,30,39,48,56,67,77,104,112,166,182
