"seq\_pattern",aab4139e0120c472a2a82dd6121a989c76439472,1478260879,60,247,251,139,253,165,228
"master",e03e04e447157a23b5f25ae11abf7da74b2c017f,1493159565,6,11,12,13,28,35,60,84,117,139,155,165,229,28
